121.67179705500	31.14393506180
121.67194951100	31.14513563590
121.67243353900	31.14588921640
121.67357867300	31.14411643810
121.67238301000	31.14498410610
121.67254055900	31.14694736590
121.67207139300	31.14667887720
121.67172128400	31.14562900150
121.66845227000	31.14480513390
121.66747148900	31.14440426670
121.66642545100	31.14401458810
121.66939364400	31.14497890370
121.67201798400	31.14607238440
121.65077913600	31.15001651150
121.65177301400	31.15048167720
121.65287574400	31.15071065750
121.65862667200	31.13794089710
121.66099774800	31.13618425980
121.66170150400	31.13626711840
121.66206032500	31.13572207790
121.66304788600	31.13559626330
121.66379898300	31.13640707240
121.66418495900	31.13557132560
121.66701823600	31.13678483270
121.66737951300	31.13733330940
121.66796116200	31.13712981680
121.66855054600	31.13776279280
121.66903752700	31.13752371950
121.66967868400	31.13817393430
121.67014605100	31.13792284720
121.67110805500	31.13785763980
121.67149911000	31.13701191490
121.67074295500	31.13855725320
121.66285981700	31.13598398930
121.66507201300	31.13649200680
121.66562843500	31.13628136960
121.66506800700	31.13451461100
121.67342718000	31.14345398640
121.66554312200	31.13344290690
121.65381640800	31.14062361850
121.65397131700	31.13998104610
